Message,Ciphertext,Key
24050,15008,49246
46728,57343,19006
54891,6917,59656
62046,22301,13882
7485,26574,23741
26413,4601,56046
5974,59329,3928
55978,13405,46504
62378,65019,46294
41164,45439,34971
510,22789,3434
43187,36118,23297
24164,5323,62704
20283,44976,62
18177,31596,38110
8107,64992,19637
65111,61860,29728
47596,40339,41581
8041,24484,14252
19953,27709,38946
52801,29930,62127
49178,35666,50111
50290,56556,5220
55035,56452,59437
52635,1225,32333
46177,24670,5652
14248,5730,3023
10785,14913,58052
29498,57014,38010
58544,23488,45706
15320,53851,578
10182,7307,38757
29136,3827,13821
59560,60306,33479
38420,28914,17102
58093,47977,28299
13574,51800,42223
32074,39838,25223
60102,37270,53251
10977,62758,877
57985,41899,27327
24,48900,65168
5589,3623,16176
47593,13476,57900
12228,13944,45775
35576,65233,34587
2505,33818,19348
3299,60775,34685
6255,2923,39065
48289,13034,49071
50545,6662,62530
43789,28485,57405
19896,4688,20371
23940,15585,31424
50765,45758,56371
42835,7847,2236
18575,32094,51873
12311,63575,6169
16451,43502,63474
15851,37113,10923
64960,65072,20710
805,30248,39757
50490,54345,60173
56671,17857,21414
23422,28320,52422
57116,16613,735
10475,59754,27332
4182,36600,12665
50055,36286,13635
62664,14344,44694
4540,50025,62811
31872,51939,15681
53060,36575,16258
25480,39844,63753
26485,47149,41960
44357,7852,6862
57238,20338,31776
34009,30191,27736
36994,7124,63801
49126,64667,63978
8040,56885,34874
39618,51281,43686
11827,33636,53447
43489,31859,47826
3165,62328,63232
15736,1266,62496
20532,47822,5468
35537,41052,11492
61280,40739,846
3161,27621,34408
16362,24148,61146
63229,17169,45556
3580,60145,40467
18444,11180,1236
15730,7166,2052
8396,6125,52452
16812,43905,27134
51008,8361,37712
33681,40724,51484
39465,22139,40719
62669,55470,628
48562,51539,15785
47326,32935,43840
9528,24329,6219
41635,19,4949
30600,43327,62153
25051,38905,39307
57938,44942,16864
685,8084,57394
22092,16361,3326
2145,9267,33512
51438,61559,4117
912,13936,28547
6282,61343,42500
5762,25982,40988
2969,25171,55526
42821,59537,18321
19766,42810,8839
55353,65199,21717
43550,35454,7780
64278,15193,48524
45677,46138,35319
14595,16537,21777
20751,7155,41778
12655,47974,52672
28403,7591,16346
33286,52186,235
7290,12288,6312
17526,51988,24812
15661,27574,29119
42608,24148,19968
44177,54578,6384
18040,17810,27860
40416,33852,59789
2762,1081,60613
53451,58228,65030
56263,53900,764
59822,49369,40005
39670,19957,33194
4823,58619,37231
39258,19736,25263
24798,6766,5476
64015,58601,38018
14053,20415,50873
45028,60794,4419
35334,45453,3903
24016,35559,19249
38759,40325,54421
47818,47459,10391
16354,9500,9920
33840,14800,3559
33732,42033,62841
19813,30806,51367
6678,23273,27
50991,24907,47340
55354,12152,16568
39821,49170,61805
55362,46273,12346
56719,25209,51323
133,19315,1761
29301,21774,21571
45534,55631,35358
52130,7217,39694
28667,58828,21415
23669,5970,50861
38449,25528,45968
51965,61875,61507
29650,57025,4174
39000,1118,17879
64749,34875,14062
41988,52485,4031
16296,13739,6584
36015,59558,24385
28949,52840,17827
35808,12485,1523
52807,27891,60212
22505,21138,52514
32187,53579,21678
6077,31509,1039
6696,44738,45346
8576,30831,37909
17620,44546,38597
4723,2323,9934
43889,18857,7179
23896,40677,65224
11163,21620,19957
61973,56389,20497
35358,65370,63959
2852,45843,5605
61228,9373,43074
27921,32720,56200
51720,60865,55691
52017,19956,43026
1759,15056,24018
22716,32034,56422
2724,22524,7733
59651,33233,34998
30761,43945,5061
32094,36202,65072
26754,3654,60664
45109,62023,21063
10392,39777,19674
32672,12302,19311
5868,54233,64525
36543,57500,2279
64609,45073,3117
61366,31492,20288
11852,39089,58718
23927,44009,40519
56717,6535,33237
37731,58549,11722
22164,44712,38543
19021,35008,42429
7235,14851,65047
63991,33231,7762
41137,44143,60211
35790,14996,21718
9246,30674,38110
24975,60444,22638
8512,20393,17425
44318,51846,9293
54670,49918,35689
43349,1215,41070
15114,58503,30440
48996,60308,48802
55046,12122,5805
64031,48485,17026
17218,6243,944
32117,36884,24154
50139,50064,18399
44209,38846,990
40791,25091,31036
22217,7325,9216
27199,31924,34218
27769,28710,14617
16400,19780,5463
36653,38851,45776
16716,13485,28645
501,23024,40575
41728,39730,15585
14938,51312,1508
61136,1678,55383
31881,19816,4467
48080,48204,55525
3545,36414,36098
33822,36210,37424
45832,43974,38997
50903,12753,46228
52210,11937,31943
38210,3320,22056
61449,56633,58580
40871,44847,15104
52008,37579,35616
31008,48961,42690
7225,52051,58789
11456,5968,65169
3479,8350,10886
6170,25245,13983
48919,24901,9551
49862,21736,22616
2682,29937,18909
10417,48936,53054
39388,9825,62715
13344,52922,58925
5765,21755,12449
5142,45420,16469
24331,14244,42008
64059,51143,58550
41274,16490,2182
15847,21427,57595
11689,58681,6785
46015,54981,21739
61463,15457,4183
54380,21747,32025
58984,48516,56647
38585,55779,53676
51575,54093,34834
5119,18269,28758
62365,17044,63335
44856,31310,63197
55350,47926,60527
33136,60999,45860
14557,8949,8286
32383,35562,36590
64588,61525,2704
14372,31340,45995
34091,41788,21904
29048,30286,57462
4693,55852,9088
25343,50331,14498
41347,46719,4653
34881,33421,2267
18272,57985,31722
43893,7661,27605
46945,43288,2879
20727,865,23018
64311,1636,59536
4899,52031,36456
22377,46066,39196
37241,60429,23775
48598,26052,56413
12800,49003,4659
44745,9104,59664
43110,38653,31984
21886,24804,39489
65015,37553,61892
11770,36202,1405
7466,42846,2273
61107,34238,38772
26151,16609,20387
19916,23836,57680
5179,52592,32482
22510,26228,49099
46568,49314,50927
9251,16530,43208
64113,43943,54399
52950,25224,13372
38084,51854,1233
16801,64729,52795
23677,40505,51230
14094,52234,60644
60236,65225,52334
9613,6476,24043
50787,36149,15928
369,29096,54763
62781,20164,10841
38995,62559,50532
24851,51738,65203
11676,17789,4339
65038,10622,13228
55475,33870,19844
17309,52361,42617
14043,14163,59982
44663,63389,54566
934,6151,34702
23166,27677,49022
2418,7058,58262
26609,54242,59937
33041,3623,34066
23179,19199,22766
10389,23671,15125
13283,5314,40929
27698,20710,23617
22659,63365,1767
56510,35678,57230
43576,41500,6743
19031,19795,29639
29465,4886,40542
45714,44730,48851
59862,31910,34706
42073,29336,37397
36107,48645,6958
55280,59035,44135
34911,29152,51211
3237,21921,39992
64938,37984,29379
5350,42716,49015
6033,14974,40170
34579,2353,5879
12081,44532,772
667,40111,39913
9773,31212,25865
25645,53015,39891
30927,43348,59434
42751,10435,12610
54570,52778,22345
10478,18940,51929
17761,32717,38499
11644,13604,57734
6695,64029,39036
4885,3582,55737
48805,46149,62304
290,22256,37969
49396,38479,35336
61183,24095,64118
34115,54473,42304
19367,23119,6713
4174,52531,22430
29219,26900,1486
57268,36527,46924
21742,50001,43973
62106,27787,33046
43750,2303,24259
16617,65014,18559
44125,2804,29360
25807,43910,33568
25363,57093,1160
60148,29200,44136
45049,41822,18330
37108,24442,11171
63126,1648,41458
62697,11627,29689
44061,13429,1069
59700,45241,54044
17584,62320,28688
52111,61584,41360
35196,55690,8898
62055,53363,40152
62306,60622,35669
31527,33676,54717
51903,52833,40929
23175,46825,46163
16299,58099,18492
31491,45792,58564
64143,1618,53661
23060,4095,21612
16167,19844,18068
41955,48487,2668
37806,25733,12148
13622,24475,43245
52721,15169,52108
7619,49267,50388
57581,61236,49965
11293,61787,26400
23402,51207,12274
12719,37327,34595
55234,40946,11718
19598,26516,13294
10710,45375,64993
17301,37803,5206
12649,22685,53790
58381,54023,55467
24736,43702,46719
53482,33345,51135
46347,52842,46366
28986,5410,46288
61686,56499,8479
13966,30652,58835
45745,9791,33324
49595,19061,51559
4322,23620,17265
24043,22266,41874
44914,2607,2624
28786,53975,57912
24610,55569,50824
1516,63080,63586
1262,27873,58095
61943,29236,46129
12331,24255,50507
15812,4176,42092
22891,29900,12041
9212,49534,42910
3792,10684,22836
55049,40784,62935
3523,23331,46101
29987,19527,62520
61405,38793,38389
57977,18473,53040
40150,58465,18753
15206,21817,48437
45307,18007,16665
12309,14913,6974
44962,1114,32511
26975,41098,55961
52548,24847,49054
17533,23355,17007
63878,22047,35980
6983,47723,15538
28422,12684,62302
19414,25576,43416
40031,48333,49209
14989,8765,41267
48524,1647,44825
61409,50686,61497
36967,13102,61775
34003,14940,374
3888,8827,18981
31581,16444,45495
42800,35905,50604
50396,46948,24916
47449,3052,16728
6531,10823,57716
46742,19949,2500
65328,38083,51340
23183,60737,50664
1422,53593,1480
36765,29638,8754
39036,48358,34839
9392,62907,17083
63926,23661,4492
35343,28633,28191
21361,36038,2295
64020,26397,28320
9802,27882,10221
34197,39524,62349
44946,8805,55948
27551,33148,14828
39839,2005,7267
65337,20368,36910
3422,14428,18990
25976,20472,47416
51836,31494,18812
23646,9617,5936
57595,41310,4681
11418,45496,5098
56923,2570,16792
1164,56320,62878
61928,56489,28126
5061,26015,35138
18155,60195,22607
33384,30540,9612
46455,45861,29852
54385,55228,47985
49513,4608,23469
53578,32114,8275
64894,2627,11209
45406,37433,30950
41491,27476,47377
28808,44453,57903
52254,23494,49876
40528,35836,35361
48997,16226,25740
36473,49595,37320
35067,35842,50455
926,31189,18336
31591,17987,48113
18737,9753,37462
65307,22644,51325
20566,32438,64974
29466,10190,52427
3711,64123,28281
4211,49097,45513
61003,49209,26320
2758,11595,19209
59898,45455,50374
48216,15684,64660
7448,8971,56516
14403,42451,42565
30909,17850,32566
24027,11117,20678
33891,17103,31363
17699,52941,30189
55195,64763,3186
20619,37237,214
64212,59630,41406
4053,40552,24456
55522,22112,33102
31377,59065,52331
63772,11032,63224
22587,34585,9741
42611,54458,40533
60501,26609,50174
18332,30477,54772
60054,13550,15024
34330,19947,25772
17544,2799,23940
7748,35915,37320
32401,48292,16017
61831,13529,33137
50772,49810,20155
49112,56407,21602
6219,37477,62148
10595,19950,29504
57712,254,55164
13323,61275,53341
37979,8227,49398
3661,40534,17470
62294,9650,17814
18279,1270,60149
37507,3867,31783
38192,64660,43217
41373,41693,40356
11787,728,23066
50403,32732,55254
19592,48237,54774
27864,47882,55080
35006,62346,54244
46919,46676,48215
17896,44408,22585
44103,51156,47618
45053,52881,60850
64405,14460,58126
15702,12397,52475
30954,38970,11850
9649,60320,4067
30029,50554,23782
13206,60589,9709
21801,8447,19886
48144,32855,13030
65245,45640,39808
28175,7387,64112
51649,6870,44196
9240,17337,32848
17337,12409,48159
38606,62671,54693
40771,55717,35707
48767,13026,13629
10440,49822,58862
46074,27679,53284
55210,32860,63841
43860,8569,35728
56115,43383,29818
36672,33377,18402
8570,10825,42845
21785,7510,33488
5433,57602,11240
587,194,60562
39542,40229,48424
49812,34212,37073
18095,52820,29914
11414,18918,36047
57946,19261,42700
8632,2601,36479
2363,4282,11734
15597,26868,34547
32793,44462,41388
46749,29271,9132
42498,11267,45966
31,15035,59740
54496,42052,1009
63213,43017,43644
46139,46852,40843
10073,52342,28400
62644,14367,12262
5522,11463,55999
42164,56873,36102
60108,40412,56826
32150,38220,52894
35178,5800,50636
18785,10988,1976
18324,28078,11467
52341,29338,48793
42921,4818,35259
48934,47844,50023
65474,33738,38487
18329,45931,65014
53054,7729,44319
25001,20492,20269
25781,3727,26613
30918,15998,41900
60457,60762,21322
45907,40447,2139
2165,3671,46958
2005,23951,39880
51299,4303,65449
26321,49484,56855
53091,26922,1582
1992,26514,15960
41480,6629,19529
62269,39547,21977
36412,9760,18265
7742,29135,49486
36733,47083,20505
61820,44174,29783
35431,53554,18696
61333,37987,39737
60331,36434,54757
17451,19721,33692
28694,2030,25079
5437,4128,28494
10806,21975,17951
1125,31421,14573
1163,51398,51535
4995,28395,20122
37053,42758,23908
11814,53699,61529
61265,29964,23991
2392,9100,61516
45296,37724,49900
64021,8260,21602
49503,6347,50444
61260,47787,25285
53332,18883,22702
43167,27600,48570
43638,4468,60944
45869,20774,59625
36274,7659,60066
42084,30717,23925
17110,45820,43316
9936,4765,16244
61617,19038,41160
5382,59974,55751
46609,8656,15158
34096,30782,441
48390,54262,6112
20167,27980,33113
13987,21516,19278
54772,11703,39706
52033,22366,43804
27345,23730,464
48502,44925,18009
26990,11652,2457
43465,760,20913
15790,48322,5547
61653,5366,2168
35728,53019,62446
11138,47159,36306
62613,12658,19300
39363,35852,10415
18562,41848,19482
44355,36170,3073
22722,34700,23011
50582,19461,42974
49287,2694,50419
23362,64738,64510
34460,40009,52302
65001,25886,64795
52392,62312,4413
56793,6673,10823
27722,44585,44162
43899,22153,55808
27178,19593,36501
20774,10079,37611
36844,20786,11808
1947,55580,21986
19057,53951,51664
62828,26705,43023
33695,46327,56466
44124,57610,64733
50941,38112,57580
25584,12455,6132
18850,53790,16309
55221,39003,12890
56321,45339,54780
20574,47835,21928
10861,28793,54696
43255,21049,60012
48088,15144,4804
57204,32383,25620
711,31376,59271
9278,59094,58865
43177,45274,43676
62516,44567,22653
34200,6707,48478
13847,59929,1231
41463,24541,21332
56525,31879,38969
57366,44531,38527
34900,62599,30770
11662,53718,53534
31455,53105,33066
44820,15859,40992
14340,20615,55463
64749,26010,20627
5159,54495,60797
20351,63488,15451
50408,40906,17482
36158,46949,15218
12061,58840,11469
18048,10959,61802
19679,5753,57036
40728,64337,38739
10076,47799,25864
51774,48349,24329
60527,52679,58977
28601,24069,28919
62305,61927,44370
30680,61332,1188
57493,14349,43478
18335,58123,25808
19981,3762,13883
19951,35013,17265
53481,15756,3233
35763,40925,30012
34043,61765,60998
21649,63037,24379
9865,63955,53714
27112,20982,7827
10834,15576,29903
36735,43569,57857
24399,55852,28984
64685,44768,51613
43126,8813,37953
59639,4927,26218
57869,51750,29318
8203,27866,12425
28154,55366,31541
43939,27900,26346
53838,30414,59616
62147,26480,14670
2789,55776,53402
21210,3536,30336
13291,38552,12238
45097,52721,4057
59168,39167,38226
21790,21756,35138
2210,57299,9892
4039,13088,2892
54503,61204,40206
15515,55949,1682
13290,21984,54742
19336,27754,31830
1736,31062,11379
14016,36827,62744
14127,3613,3477
33484,15981,54975
37045,45758,8312
37954,59827,5497
5282,32366,17044
53908,52470,15515
47800,29068,46782
38046,53614,41763
15042,56248,42685
14361,34663,20930
20833,52475,28268
57416,58702,61725
11145,17394,8745
24751,5798,40083
31512,24090,35137
18733,64880,51035
34816,43564,64328
14296,490,25367
64982,19057,64635
49164,16126,30000
34401,51709,2989
64055,58296,41157
50413,53382,65321
52470,40425,60431
57569,18704,598
2528,38554,12327
16692,25587,25554
6578,57699,14357
19889,42619,19113
29054,18256,26779
7788,45375,38500
59754,60556,64998
22915,17777,6963
41269,44738,57517
40017,5452,35842
51451,52207,37465
13362,33575,43604
32374,36193,50306
48850,24598,35530
24476,62253,63263
19574,49113,36117
60744,23984,30324
48283,13950,15785
22879,57011,44977
25926,620,57178
35623,41973,15263
63107,25057,3935
40542,44603,39134
27882,30079,52774
40012,46150,30508
21823,16362,44560
34233,45960,39147
45116,43546,55076
27773,29595,47805
38475,35117,8467
52373,51045,29188
9338,185,54618
25506,30176,16611
62587,43278,37182
21744,48387,1203
25191,53483,52412
31372,1235,10138
58048,45131,40049
7230,26205,29494
62677,40943,29045
51149,33919,40352
60430,40084,44271
14906,13044,43552
8586,59691,33971
59248,33662,35994
60852,59794,42560
38645,27666,10174
18231,49400,44103
46967,5944,35574
51290,39813,4427
39120,7512,102
60840,26798,48322
2773,29476,4326
36196,38025,26844
48749,41128,38603
8761,43344,51288
44892,2539,38331
18210,54045,2287
18184,25021,14872
62993,29540,3938
36959,22004,2673
7729,47038,44252
42262,13043,25528
16020,58740,43193
27065,19766,62642
55869,63758,60368
22650,25281,18784
54374,21936,63638
63043,60948,16682
5992,34384,31477
61483,19283,31665
19896,31582,35736
28402,22478,27175
39061,65035,17134
65038,24307,26007
13120,29404,59939
48078,12208,61570
47501,45021,25244
43877,34539,39275
14892,11371,25752
31085,51767,6073
5993,11380,37300
49151,40225,47304
29846,32733,65346
62411,44692,8329
39067,65178,2833
17342,13041,28014
11840,54575,51354
49647,51473,18984
7148,49365,884
29939,1061,39155
37503,9021,855
22301,60447,21027
33523,53005,17188
35022,7971,48390
39884,33655,23196
5019,528,36890
46827,12298,9833
47247,62450,35411
29553,8248,12537
43712,34323,56131
11849,25941,45676
56463,56952,25424
45145,44097,54501
27221,37094,7524
37393,64990,35482
15046,12442,56951
7079,29219,55149
33242,34546,44287
39454,57366,33712
39942,14973,39397
20895,38661,41977
54375,33521,4503
29145,7211,57914
17931,61439,25434
9057,64178,24017
50975,62796,36649
43614,41748,8744
40581,46033,975
60710,8496,36372
38479,7818,57288
31717,56366,54115
23607,55021,55404
19449,7206,63780
33982,40490,32427
59257,29902,13431
44601,41671,62093
40843,2818,13413
63390,56967,18566
41572,23079,36223
38248,24,45926
47814,34375,36333
61807,25082,40247
31808,31656,51776
25995,63615,50194
57420,18385,9821
10418,29486,5375
35195,38554,49023
56800,3032,64695
33407,15542,9656
51331,33272,41982
13628,21120,26
49875,59418,48125
26775,23848,27111
49473,48004,43221
12658,55362,63115
27220,7028,27934
46346,52518,45963
18596,34878,45075
52151,63205,13266
52306,1733,23220
21063,48863,63060
62158,24622,36002
32995,13277,49302
25530,30899,26714
28201,57947,22191
8767,63948,2377
52106,24555,63959
47286,19236,4506
14628,55729,28701
33522,43132,9966
59462,60408,38947
60769,12280,46959
27310,25941,44101
52707,41768,39062
3864,33107,2636
47122,54301,58301
1781,30984,11984
11275,48736,22943
41662,32374,7629
11541,22875,10165
50465,32928,21711
301,23475,61227
53625,28468,57274
33331,56673,63488
39440,49298,48300
11462,2482,22257
49728,50029,37528
27475,51560,17412
33609,56010,20625
31225,37324,20177
18423,3288,26045
35577,59288,5222
50353,10445,63316
15365,6299,53832
55069,37006,54648
61544,47259,13469
13962,42994,19165
6495,2116,38840
29393,12756,18831
686,43461,39398
9840,48602,59768
44322,57696,11738
30262,32840,44792
5395,40467,1154
48018,17869,18863
42149,9663,62562
42394,51136,4018
61380,34989,48667
63135,12575,24911
23938,57718,10063
13997,34727,56680
22181,65100,33498
64067,40908,38864
17103,47072,57527
11565,41665,37496
12014,1836,21529
52204,24821,37963
21289,44487,18949
57229,13776,21597
47304,47966,61902
58091,45396,41008
31507,18427,20489
62183,7425,46571
52411,44917,19485
52693,37303,53060
23005,37895,64159
4465,63021,51754
54725,16475,33773
14972,48336,14250
1124,61601,840
25625,16513,57906
17585,16072,25250
34497,41655,44428
45854,4706,3763
12874,31103,8660
40354,57288,2143
24840,46947,28840
28424,22379,33861
39221,20969,60645
7947,49523,11999
5612,46499,6391
43113,16332,37890
65412,55965,58514
22152,16386,29323
58498,14421,37379
27812,3989,59839
12934,802,52490
15639,31553,58725
56772,25857,56693
18928,19233,25234
30178,49569,60851
41551,446,35077
40221,40139,39554
48509,12012,42230
4934,44705,26426
13493,60466,48221
55561,57833,31818
51131,6848,29629
32767,63402,64843
10671,50651,1041
31761,8380,63504
38104,53478,14825
35029,26507,12544
21252,40402,30310
33783,64213,3735
32508,26891,21046
23971,48373,12074
20034,16413,9166
34116,22711,56412
38891,24888,22076
38800,37212,8775
1676,12272,10959
35752,3362,9066
20847,64541,44441
19156,9696,10894
52251,61313,2073
56013,26507,13841
56830,27281,5575
24642,21452,41155
3212,25131,17211
17811,25877,46031
48013,33817,64562
45156,8608,33919
21407,62644,17200
2476,8650,25974
64662,65027,51389
58471,58314,8565
45160,24086,21948
40044,11237,19785
50258,1747,46955
30623,43360,27042
32315,57980,44588
47543,58638,19705
27253,62868,40884
39358,25862,40967
2770,33355,49239
63761,8318,7514
2448,17119,31098
19331,15961,1040
3236,37711,40089
35238,6554,26767
5690,57087,30527
37280,31897,57891
43532,33273,48141
45056,62280,1512
29277,25218,11317
10376,20803,48584
45201,1349,49134
8922,29906,31097
50368,63386,41981
58886,6749,33235
47493,60254,34529
30715,30448,20912
59488,8977,16291
45743,15191,3216
32188,47700,49077
46185,3135,22051
30938,14599,9073
40486,57174,60661
48449,31337,61070
61798,27165,34742
31035,47612,36799
43213,587,56979
21823,7634,42838
31836,3273,30209
11173,48947,41563
58614,63034,12157
4158,47854,26190
43931,12505,16599
55406,10744,30739
59456,52982,63063
37735,4472,1945
43314,55680,48285
62079,25390,1070
62342,27756,37966
18860,6781,36736
45226,25581,8752
19433,55825,9436
25198,10155,64037
43749,12909,36734
40573,16930,63129
43279,23390,36808
8465,44525,7161
37133,38717,62913
472,4953,20955
11789,59748,15876
57790,28746,22230
2585,25043,21965
25259,8565,30596
62496,33774,197
42067,29947,48262
26051,5112,36412
49521,22990,43804
35155,32058,33481
30348,53015,1173
42203,8500,22677
27764,11749,41345
22824,13871,31764
35617,12576,17455
43315,33115,16820
1481,26982,46691
40353,46453,56486
13115,33399,61120
55315,33366,46467
50273,36321,1539
8737,41887,9287
31011,8748,13227
6125,30950,14216
1323,888,48681
30027,29980,34175
34912,37838,6631
61292,39216,20560
2783,6443,28491
25512,47293,46520
7364,41488,53268
43949,36201,45607
26256,40151,36827
5899,29813,56883
45152,53718,59149
36527,39922,3135
18055,60788,37784
8099,25027,23912
57884,31842,36822
51031,34355,26974
59959,65311,6679
53406,61774,62263
54579,46204,24035
40613,47441,54604
4671,4450,37592
55016,3875,34536
24109,53109,27554
46186,51136,18963
8572,17504,27870
43008,54033,15229
8925,42311,53823
5647,11142,10586
26135,19735,41270
43620,60081,58288
56153,49776,14757
15166,29813,53484
15827,6395,62992
55750,51980,25378
21997,25026,51616
21458,28643,19250
43576,60638,46508
14537,17645,2757
14554,31637,55137
32812,33476,11912
35805,29659,8106
51268,45034,62278
58896,17948,10172
2064,63912,16091
60215,14602,4465
26669,36261,26842
294,58841,19020
24157,21791,64533
37784,18804,31108
17076,42629,41372
32284,46783,55632
60772,58672,49790
31308,52996,45337
37963,48140,44464
5329,29376,8123
4382,26174,2111
44163,32898,51648
21124,17004,19562
6819,40490,1159
38157,32334,15267
30961,21858,26390
33267,7121,2038
45300,48630,56356
22337,21893,56624
30604,35064,52158
20646,37415,8177
48117,23642,35449
63417,21641,33375
4168,2833,14492
28008,52005,14829
4091,24765,31867
42056,49581,52113
43084,55037,23618
16232,56780,33875
14132,12057,40093
40169,14839,58676
11102,19563,12532
25533,46499,65264
11052,24407,55520
10226,29676,7023
30463,5013,42122
25422,25273,49838
45794,19207,9553
38322,33353,56429
45637,53072,2276
59635,17627,49992
40577,28795,3086
47083,22350,56469
7509,16528,51498
57071,52496,18442
24100,32126,44653
18411,3545,58982
42571,14018,24431
17280,2626,47856
37262,19188,23844
25930,60135,2296
3081,49326,9579
17363,32541,27523
60462,62966,36597
4175,38860,56209
3382,8829,50221
61416,14249,2611
40148,64924,30737
42843,48574,17352
22153,25381,17129
43552,3833,42158
31248,64909,42660
58484,62455,2157
25941,43374,8292
5479,63036,18315
3330,21311,64208
24184,33055,4379
44738,45911,16416
38664,26713,23921
30242,62025,36000
25417,51171,41964
25710,14000,29091
420,37002,271
60428,56244,61115
65012,14285,17003
50405,49658,28095
8166,43245,51031
30409,21312,17581
34137,33728,51008
61225,40191,39271
45210,28535,50070
29977,38676,30693
654,29397,58288
36488,56492,40782
12976,37160,27691
46734,31908,51120
28634,5905,12174
33282,21850,10341
43961,63639,21286
27349,35631,63336
37128,15044,45498
30191,51553,1128
10335,12017,29739
18106,51287,29402
63184,47352,25519
58106,11949,24515
47448,54316,50954
61351,49587,44691
32879,58551,36080
47449,39267,37820
17667,35113,47375
40777,44877,13623
17038,38483,9804
62110,30248,45008
5301,61984,49097
15174,31291,23058
47929,55557,7884
4275,50020,14617
23725,45588,11078
49899,65416,25456
46588,2261,26717
18469,51809,52272
5107,62645,11233
29873,29326,32815
21637,43440,57152
10430,27067,28376
9797,60922,32990
47726,24267,25072
53403,22407,11772
6255,53791,13229
31100,12352,31725
47485,31819,56626
21362,38266,27322
9730,54625,38844
42120,49817,29564
44232,34641,21037
30084,59679,45775
55206,64670,39090
11167,42459,19499
8415,46320,35372
55216,13353,47022
11704,4723,30128
13646,2884,18116
12401,56087,9618
22984,63950,7772
28471,28204,57588
37249,4037,14731
51546,42456,38420
54922,65316,32468
60794,8498,64995
21025,853,23076
33781,29239,29476
41461,37768,34198
22511,19802,39286
40698,39990,49947
24265,10389,27864
27340,13419,25264
3317,47076,49568
61145,57936,52164
62432,955,58765
64553,47364,13113
2560,44037,31108
61800,8961,9047
21435,9350,30872
37468,62804,40973
60417,61312,4249
53078,38848,45851
12102,25176,17314
20325,23337,4951
48388,51690,2099
2099,34990,28298
58749,13761,9655
2720,56415,7060
50132,40822,64776
13829,61772,42189
36595,13012,58138
9830,15439,35855
7644,45665,61531
58418,20324,29877
20628,52654,60833
50629,25592,26313
15789,45803,61583
56968,22906,13970
36553,7732,1148
38799,33958,61513
17723,44565,17168
51473,29392,26120
37901,38951,7996
13127,257,60278
9044,11695,26664
5177,28860,36874
726,14944,38310
34857,41174,63512
54885,6221,60933
32906,35730,32427
49782,64679,35589
3848,29975,19854
549,61020,41016
28659,62402,22435
15921,13163,20342
23341,51622,4811
46158,30549,2823
11100,12926,42919
12633,6520,46672
65484,5538,29122
5697,45171,42499
38372,8353,38527
2512,40856,17589
62255,57351,40183
1489,54429,55365
63939,14386,28136
16828,10029,9740
53865,1040,17767
14563,41876,28360
11407,27235,46206
61994,23369,19365
62690,51369,53900
25429,29724,40280
47376,34196,17385
16382,14976,40880
9557,18908,33172
30957,33018,31620
26546,51693,11085
5890,32629,13026
32517,4419,16204
45215,23488,28078
47409,3255,16245
51994,64252,24884
44246,14508,62631
64191,31623,53822
5346,21589,59946
16492,32613,33777
36701,43614,22176
28641,15314,41151
9866,33773,3236
1970,57210,29164
56658,16199,35636
44706,735,29487
6367,3654,13435
60696,40248,852
12823,14817,1459
29148,17096,29353
30997,45659,51589
53467,34325,18595
54663,37407,23540
4581,32862,30485
25597,32767,48413
3631,48723,19836
63647,15349,65236
61551,43624,4004
14005,51351,33106
14343,25552,32951
38238,39429,2705
38565,41839,4144
59078,27271,38843
63028,44041,14622
21646,17460,64858
40235,58131,1722
9277,45247,37771
42367,1256,2264
8738,34063,40585
40485,51161,52301
46829,28198,12253
9260,62728,36085
41497,5977,43308
41762,2094,41724
36384,26448,11913
9216,31824,33649
31524,24078,34616
59164,4515,35112
34144,3229,54385
26864,37712,42867
24134,696,10679
19286,39765,3986
57853,21382,2434
37502,21070,9341
50484,60468,57552
21274,50497,637
12095,34301,36554
50305,25757,33585
63362,39674,36684
36974,46035,37294
61824,13551,22524
19113,56267,53534
22912,8429,17059
6726,10569,59340
59791,3916,63447
1362,12873,7441
48338,15194,42945
36894,19349,1531
14148,13585,52304
57500,14073,34746
5622,30003,47407
2190,3139,53547
22028,10265,36551
60348,9520,37592
30368,27876,39540
59845,49203,17386
4597,33029,31305
15870,40342,13061
61487,60316,52825
48438,31908,40288
56003,28571,14661
53503,45725,28353
52697,46478,12217
30809,24480,20606
8661,10871,35660
32999,59049,50386
35000,53842,34342
16018,38200,12662
9134,45922,32558
3297,3630,20398
7504,51858,63348
31229,45439,54210
43153,44261,16584
38656,45922,48160
64431,62828,3649
29897,59769,61210
58460,9497,63162
44369,11870,34663
42102,5244,30320
166,17693,48336
36150,41365,13414
9196,11065,20663
13662,6883,51987
51457,28108,45458
12419,8163,55161
37869,31,29851
58771,7968,52176
61764,26926,14501
50667,57549,20226
9748,36764,13895
58614,25925,57149
29836,50398,26768
58048,29572,56873
29918,47566,25610
51217,16014,36647
17136,47811,18716
33197,32375,50658
12579,24691,36507
53577,24229,31414
12276,10196,7326
56071,42709,806
8269,22178,61007
65248,58982,49819
24381,18334,7741
59586,32667,28660
46772,15216,39261
13458,24028,31696
51976,19911,1413
50680,35792,47812
26830,61444,42094
49895,6709,4453
58111,7149,60040
60234,10127,238
52765,12712,19174
63166,44825,40488
16964,16660,17352
11112,32907,3050
